34.013311626193115, -84.72523212432861
34.01312840324134, -84.72523212432861
34.012945180289556, -84.72523212432861
34.01276195733778, -84.72523212432861
34.012578734386, -84.72523212432861
34.012395511434214, -84.72523212432861
34.013311626193115, -84.72501108287031
34.01312840324134, -84.72501108287031
34.012945180289556, -84.72501108287031
34.01276195733778, -84.72501108287031
34.012578734386, -84.72501108287031
34.012395511434214, -84.72501108287031
34.013311626193115, -84.724790041412
34.01312840324134, -84.724790041412
34.012945180289556, -84.724790041412
34.01276195733778, -84.724790041412
34.012578734386, -84.724790041412
34.012395511434214, -84.724790041412
34.013311626193115, -84.7245689999537
34.01312840324134, -84.7245689999537
34.012945180289556, -84.7245689999537
34.01276195733778, -84.7245689999537
34.012578734386, -84.7245689999537
34.012395511434214, -84.7245689999537
34.013311626193115, -84.7243479584954
34.01312840324134, -84.7243479584954
34.012945180289556, -84.7243479584954
34.01276195733778, -84.7243479584954
34.012578734386, -84.7243479584954
34.012395511434214, -84.7243479584954
34.013311626193115, -84.7241269170371
34.01312840324134, -84.7241269170371
34.012945180289556, -84.7241269170371
34.01276195733778, -84.7241269170371
34.012578734386, -84.7241269170371
34.012395511434214, -84.7241269170371
34.013311626193115, -84.7239058755788
34.01312840324134, -84.7239058755788
34.012945180289556, -84.7239058755788
34.01276195733778, -84.7239058755788
34.012578734386, -84.7239058755788
34.012395511434214, -84.7239058755788
34.01312840324134, -84.7245689999537
